"FullName","Length","CreationTime","LastWriteTime"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_id_20e59e0391ac62e73f8bf6fa16ecdd8f.js","67549","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_is_c445f7334e26e589db459669aa5ed99f.js","69223","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_it_4fd0ed3df49ef4373948d711832b407d.js","69638","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_ja_e7fa2791b337212c6621cc525fae70c4.js","76509","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_kk_3131ad9b4d281318e0cdb24b8a3b02af.js","85947","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_ko_bcb0e5b60be666d861096f33884f0704.js","71395","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_ky_c5fea28132611b9804cada9c6a67ec8b.js","66651","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_lb-lu_0c6387ddd520986a96d87a00596b3469.js","71229","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_lt_e6313f7b5c2cf6de3a20e75408c745e6.js","70343","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_lv_0dfaffb2c62a11b29a5f997af073d8cf.js","70739","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_mi-nz_d7a92242034691cd49a5822d8f5036af.js","70940","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_mk_58f21a95f71ee8c2917735edd325cbfb.js","85355","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_mn-mn_8058639b788a9960355f0f94238e5fc5.js","67068","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_ms_642a81e772cbb2b112a30f2e5a69383e.js","68584","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_mt-mt_d142eff6c170c22b2c1c8ef6014d48ca.js","70632","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_nl_83cd920523cb04f951049be65b1c4f5c.js","69420","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_nn-no_9d311fe4833ef22b9cced02deb401073.js","67810","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_no_0f5a0edf1144beb7ac97b4090f08a382.js","67657","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_pl_d8ee94a1049d2899db89d1a9f13627c2.js","72781","7/2/2026 3:49:06 AM","7/2/2026 3:49:06 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_prs_108ccc5698e5375f5314f10690676e1a.js","66565","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_pt_da9ace89cfb6a98335ace9f0b14a3f1b.js","69383","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_pt-pt_b3835291eae3f79bf7a0e3469ae15d87.js","69803","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_quz-pe_edb02d680cc2404a3899d40f1802bea0.js","71221","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_ro_b3ffda1f580b4882a18ba5aebd9213c1.js","71711","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_ru_17bb018e0e8ff4090786c8dbd73a0258.js","87268","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_sd-arab-pk_21cc0cb0b360c045b82c06ed0cd5eb0f.js","66590","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_si-lk_7f71716261cb3807dbb932c2f6df1cf5.js","67341","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_sk_ef5cb22caf9bdde3e1e80f03f777228e.js","70890","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_sl_09dd6f27fbfd34ef5ecd770a9d5de006.js","69975","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_sq_5f8dde4410bb39a473c0f4cf53ac89cf.js","70198","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_sr_51400c38942a5b3767183e12e4cbdb62.js","69762","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_sr-cyrl_459b6cc602bb3a892c0c0577775c22b3.js","84688","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_sr-cyrl-ba_b1e98b907624e0dcd921f99c0bfa250d.js","84750","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_sv_5279700e9402ca7324612fd685f5c6b9.js","68097","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_sw_c726e8d56af7a06709232eae485885a0.js","66276","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_th_71842737fc9930ceffd8aeaa1c51fe02.js","95318","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_tk-tm_3099e29ddb8d328d7c6dd15e907350fb.js","65952","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_tr_ab2afaf14ebd3ea83660a221f62395c0.js","70456","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_tt_337e2e0aec2f6dd64d626568e50b72b0.js","85681","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_ug-cn_63ffb74e052b699a4f1e8bb187eb1a53.js","84646","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_uk_44ba0d699dca8aa624f3112eb1078d8d.js","85794","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_ur_3f373180fab550732ce5c48fbcf5c39d.js","83600","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_uz_6c7ed76e28c736a00fce18ee4c5a48bf.js","69000","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_vi_bed89dd700c6bfe9d848c2314d64f7ad.js","73838","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_zh-hans_c99d65b4539367ab34632515b7049734.js","65165","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_zh-hant_86cf3eb344e886e7adeeea7b0df17946.js","65737","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\officeaicopilotchatstrings_zu-za_44e3f35834c236963f4f8046b2d515cb.js","66452","7/2/2026 3:49:07 AM","7/2/2026 3:49:07 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\68f88710c25d25bd7501768be11aca73\PackageResources\OfflineFiles\vendors~chatcore_5297077f3adbb7cac8343512f888c2ca.js","6610465","7/2/2026 3:49:07 AM","7/2/2026 3:49:08 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\a07801b7420c930eecbe4bf258a55de8\PackageResources\OfflineFiles\ai-chat_fda7257536562ad1143502bdd9f4c4bf.png","199879","7/7/2025 9:01:56 AM","7/7/2025 9:01:56 AM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\d12814e2f3db2209badcc4932b3d7064\PackageResources\OfflineFiles\MeetingNotesShareService-993dab9c69684153.js","5933","5/7/2026 3:11:08 PM","5/7/2026 3:11:08 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\d12814e2f3db2209badcc4932b3d7064\PackageResources\OfflineFiles\r_data-resolvers-browser-chat-b04c44296ae3c89d.js","29106","5/7/2026 3:11:17 PM","5/7/2026 3:11:17 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\d12814e2f3db2209badcc4932b3d7064\PackageResources\OfflineFiles\r_data-resolvers-chat-36f28d8a17cb5b73.js","110063","5/7/2026 3:11:18 PM","5/7/2026 3:11:18 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\d12814e2f3db2209badcc4932b3d7064\PackageResources\OfflineFiles\r_data-resolvers-meeting-summary-qna-history-71e8b467bfd142ef.js","1511","5/7/2026 3:11:18 PM","5/7/2026 3:11:18 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\d12814e2f3db2209badcc4932b3d7064\PackageResources\OfflineFiles\r_data-resolvers-search-meeting-summary-02c1d28f829c6326.js","3100","5/7/2026 3:11:18 PM","5/7/2026 3:11:18 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\d12814e2f3db2209badcc4932b3d7064\PackageResources\OfflineFiles\services-chat-6e0e25987044ec44.js","112388","5/7/2026 3:11:18 PM","5/7/2026 3:11:18 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\d12814e2f3db2209badcc4932b3d7064\PackageResources\OfflineFiles\services-chat-endpoint-provider-93248554552e983d.js","5151","5/7/2026 3:11:18 PM","5/7/2026 3:11:18 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\d12814e2f3db2209badcc4932b3d7064\PackageResources\OfflineFiles\services-search-meeting-summary-d161473bfd27dd19.js","24638","5/7/2026 3:11:19 PM","5/7/2026 3:11:19 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\Office\SolutionPackages\d12814e2f3db2209badcc4932b3d7064\PackageResources\OfflineFiles\summaryModule-f4005546c2ce8ffb.js","3146","5/7/2026 3:11:20 PM","5/7/2026 3:11:20 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\OneDrive\26.108.0607.0002\WebAssets\sql\date_summary.sql","2289","7/1/2026 10:58:10 PM","7/1/2026 10:58:10 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealthSummaryConfiguration.ini","77","5/4/2024 2:53:49 PM","5/4/2024 2:53:49 PM"
"C:\Users\Jim Fogal\AppData\Local\Microsoft\OneDrive\setup\logs\DeviceHealthSummaryConfiguration.ini","77","5/4/2024 2:53:41 PM","5/4/2024 2:53:41 PM"
"C:\Users\Jim Fogal\AppData\Local\ms-playwright\webkit-2287\WebKit.resources\WebInspectorUI\Images\Export.svg","402","6/1/2026 1:07:00 PM","6/1/2026 1:07:00 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\3eb1524bf9ac1feb\node_modules\iconv-lite\lib\helpers\merge-exports.js","310","6/1/2026 10:00:28 PM","6/1/2026 10:00:28 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\590bd8cfc4710544\node_modules\iconv-lite\lib\helpers\merge-exports.js","310","6/16/2026 2:48:42 PM","6/16/2026 2:48:42 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\590bd8cfc4710544\node_modules\jose\dist\types\key\export.d.ts","1343","6/16/2026 2:48:42 PM","6/16/2026 2:48:42 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\590bd8cfc4710544\node_modules\jose\dist\webapi\key\export.js","345","6/16/2026 2:48:42 PM","6/16/2026 2:48:42 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\69f9afb961c37556\node_modules\@vercel\sandbox\node_modules\jose\dist\types\key\export.d.ts","1343","6/9/2026 8:12:19 PM","6/9/2026 8:12:19 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\69f9afb961c37556\node_modules\@vercel\sandbox\node_modules\jose\dist\webapi\key\export.js","345","6/9/2026 8:12:18 PM","6/9/2026 8:12:18 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\69f9afb961c37556\node_modules\fast-glob\out\managers\tasks.d.ts","1222","5/23/2026 5:55:08 PM","5/23/2026 5:55:08 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\69f9afb961c37556\node_modules\fast-glob\out\managers\tasks.js","5531","5/23/2026 5:55:08 PM","5/23/2026 5:55:08 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\69f9afb961c37556\node_modules\jose\dist\browser\key\export.js","386","5/23/2026 5:55:09 PM","5/23/2026 5:55:09 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\69f9afb961c37556\node_modules\jose\dist\node\cjs\key\export.js","565","5/23/2026 5:55:09 PM","5/23/2026 5:55:09 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\69f9afb961c37556\node_modules\jose\dist\node\esm\key\export.js","386","5/23/2026 5:55:09 PM","5/23/2026 5:55:09 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\69f9afb961c37556\node_modules\jose\dist\types\key\export.d.ts","1316","5/23/2026 5:55:09 PM","5/23/2026 5:55:09 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\69f9afb961c37556\node_modules\vercel\dist\chunks\export-D4YNS2G5.js","5238","6/25/2026 7:55:06 PM","6/25/2026 7:55:06 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@netlify\zip-it-and-ship-it\dist\runtimes\node\parser\exports.d.ts","1188","5/31/2026 7:17:03 PM","5/31/2026 7:17:03 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@netlify\zip-it-and-ship-it\dist\runtimes\node\parser\exports.js","10322","5/31/2026 7:17:00 PM","5/31/2026 7:17:00 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esm\ExportResult.d.ts","196","5/31/2026 7:17:04 PM","5/31/2026 7:17:04 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esm\ExportResult.js","366","5/31/2026 7:17:00 PM","5/31/2026 7:17:00 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esm\ExportResult.js.map","501","5/31/2026 7:17:03 PM","5/31/2026 7:17:03 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esm\internal\exporter.d.ts","406","5/31/2026 7:17:04 PM","5/31/2026 7:17:04 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esm\internal\exporter.js","619","5/31/2026 7:17:00 PM","5/31/2026 7:17:00 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esm\internal\exporter.js.map","1326","5/31/2026 7:17:03 PM","5/31/2026 7:17:03 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esnext\ExportResult.d.ts","196","5/31/2026 7:17:04 PM","5/31/2026 7:17:04 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esnext\ExportResult.js","366","5/31/2026 7:17:00 PM","5/31/2026 7:17:00 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esnext\ExportResult.js.map","501","5/31/2026 7:17:03 PM","5/31/2026 7:17:03 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esnext\internal\exporter.d.ts","406","5/31/2026 7:17:04 PM","5/31/2026 7:17:04 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esnext\internal\exporter.js","619","5/31/2026 7:17:00 PM","5/31/2026 7:17:00 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\esnext\internal\exporter.js.map","1326","5/31/2026 7:17:03 PM","5/31/2026 7:17:03 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\src\ExportResult.d.ts","196","5/31/2026 7:17:04 PM","5/31/2026 7:17:04 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\src\ExportResult.js","506","5/31/2026 7:17:00 PM","5/31/2026 7:17:00 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\src\ExportResult.js.map","507","5/31/2026 7:17:03 PM","5/31/2026 7:17:03 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\src\internal\exporter.d.ts","406","5/31/2026 7:17:04 PM","5/31/2026 7:17:04 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\src\internal\exporter.js","781","5/31/2026 7:17:00 PM","5/31/2026 7:17:00 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\core\build\src\internal\exporter.js.map","1282","5/31/2026 7:17:03 PM","5/31/2026 7:17:03 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esm\export\ConsoleSpanExporter.d.ts","1122","5/31/2026 7:17:04 PM","5/31/2026 7:17:04 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esm\export\ConsoleSpanExporter.js","2141","5/31/2026 7:17:00 PM","5/31/2026 7:17:00 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esm\export\ConsoleSpanExporter.js.map","3850","5/31/2026 7:17:03 PM","5/31/2026 7:17:03 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esm\export\InMemorySpanExporter.d.ts","925","5/31/2026 7:17:04 PM","5/31/2026 7:17:04 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esm\export\InMemorySpanExporter.js","1302","5/31/2026 7:17:01 PM","5/31/2026 7:17:01 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esm\export\InMemorySpanExporter.js.map","2532","5/31/2026 7:17:03 PM","5/31/2026 7:17:03 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esm\export\SpanExporter.d.ts","761","5/31/2026 7:17:05 PM","5/31/2026 7:17:05 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esm\export\SpanExporter.js","136","5/31/2026 7:17:02 PM","5/31/2026 7:17:02 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esm\export\SpanExporter.js.map","995","5/31/2026 7:17:03 PM","5/31/2026 7:17:03 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esnext\export\ConsoleSpanExporter.d.ts","1122","5/31/2026 7:17:04 PM","5/31/2026 7:17:04 PM"
"C:\Users\Jim Fogal\AppData\Local\npm-cache\_npx\da5c1b6ea715e8b4\node_modules\@opentelemetry\sdk-trace-base\build\esnext\export\ConsoleSpanExporter.js","2141","5/31/2026 7:17:00 PM","5/31/2026 7:17:00 PM"
